rooms,distance,crime_rate,age,income,school_score,has_park,near_subway,city,house_price
1,11.744408269428922,0.44533118286160006,20,85.69576351055085,8.25985978104524,1,1,Delta,86.41217708321582
1,10.244690127355003,0.11410991880109847,114,54.48399430425474,5.893320602055357,1,0,Beta,69.1862151605191
2,10.19784456703573,0.28860271743060706,40,54.73952275399596,6.541846533467588,1,0,Delta,73.0553059472975
5,8.8551801825018,0.46330718144864175,10,26.27905233181348,7.2836275958366485,1,0,Beta,93.01135204353716
6,2.7660945770360197,0.24020437289504845,67,58.06620889749215,4.467258958936874,1,1,Delta,110.26045768224412
1,9.098269426317234,0.34780069146358283,62,53.457259497381386,6.4274826706944586,0,1,Gamma,62.8934060698628
4,1.127514144308961,0.15411188616461766,14,27.58231278677647,9.182984829620796,0,1,Alpha,95.48052432872865
1,11.487278275139749,0.6611111766203018,48,64.32740503816771,9.977376981956807,1,1,Gamma,76.86991412683253
6,7.095768850289176,0.5831156170357163,76,68.8651980717749,6.766013856109965,1,0,Alpha,117.32797188620738
1,7.138333095311428,0.34690630493580327,49,48.98839894216356,9.481752208740275,0,0,Delta,71.66222822161552
4,9.122784817480085,0.10507852870275862,44,54.41081506109917,6.182554535996024,0,1,Alpha,87.67801260050268
1,11.090689385183456,0.16080265637668154,32,45.50274280841749,5.783245878000773,0,0,Gamma,61.88686851332945
5,4.271975289056179,0.5411936246172919,48,71.43813187717109,3.78411756070205,0,1,Alpha,109.22238077254248
6,3.0055952417863736,0.8418719574563925,33,37.23834012813852,8.257397331461677,0,1,Beta,102.55112567056509
5,5.735736514000746,0.3598634100670656,23,55.30108064342683,6.394016914382563,1,0,Beta,107.40166264680032
2,1.8330899032051065,0.6366032623004306,29,89.26608251680913,10.0,0,0,Gamma,109.6823199312348
6,6.132601560442808,0.20915973805012167,15,60.773819010177945,7.382096319596134,1,0,Alpha,119.4868000895565
2,16.363532122091865,0.26884176841217,13,67.01897777416235,7.181979042769623,0,0,Gamma,77.89147342675881
5,5.773656334011793,0.30140172851217345,35,57.80018809586997,4.389524752695672,1,1,Delta,105.77626183278313
5,12.605620699600735,0.38823597246811714,66,42.38361199899609,9.018516766819575,0,1,Alpha,102.95396978193946
3,4.513460766939459,0.12035786639157549,10,59.50993069170561,6.410505132034819,1,0,Gamma,92.8017617728021
4,11.196480610289974,0.5296176782807219,54,66.09710514314764,6.6931322364570285,0,1,Alpha,97.71907425942328
6,8.721064751149273,0.6659957343248363,79,44.66037540300823,3.829713579523597,1,0,Gamma,90.98478980025526
2,9.76074885786291,0.1511865023635317,85,65.1242087419987,8.21573448683945,1,1,Gamma,86.31551221432065
1,12.275110377470165,0.13356008830332627,56,78.67365043506327,8.303300042489283,0,1,Alpha,92.3667940718071
3,17.024960501264715,0.3717015873294693,77,76.04534101559878,6.070997930839544,1,1,Gamma,95.99126084524464
2,10.778825399333094,0.20339870875992055,67,36.25882080046301,7.049560905407427,0,0,Beta,66.00912912064499
6,10.497435805584379,0.0726212420622325,114,45.37080616417921,7.4692376371862395,1,0,Alpha,114.4121734257428
6,6.106529130070741,0.48926554974773434,102,35.7948101667577,8.268019134007083,1,1,Delta,101.01770231751398
3,12.333358621329332,0.330667033874185,41,76.0673280935685,7.066395797206093,1,0,Beta,97.39835958628129
2,9.015710677818918,0.2262786219188264,7,69.15494026164033,9.332105567440593,1,1,Alpha,98.76553918554325
5,13.328028171633719,1.070436571091858,106,70.54710841006141,6.581025877032486,1,1,Alpha,119.80078031702129
3,9.82517419806011,0.32737222621642925,1,46.8247454163469,6.071704548247696,0,0,Delta,65.21704783004168
1,16.963422815239404,0.19165506939591545,46,42.50001060599345,6.267292051826154,0,1,Delta,55.146413708410755
4,2.068333987450136,0.32004012105848834,29,61.153615979509276,3.3681317622494955,1,1,Beta,102.62431800002554
5,8.813602559379703,0.16137223556613117,79,61.5147548234855,5.7914407569070505,1,1,Beta,108.77990795964267
1,13.525926555205038,0.19070566424623536,3,47.18619883504698,8.331053586509954,1,1,Beta,83.36781011004261
5,8.597231211660052,0.3797727168616643,96,62.13263828048638,7.292360059372877,0,0,Gamma,108.1798737959614
4,6.831307723978156,0.21599091686623934,74,69.66852076076532,5.775636695755104,0,1,Alpha,108.80629156285362
5,8.93647757704167,0.22979114578937263,48,63.42023667885061,7.411868732112264,0,0,Gamma,101.22980011013016
6,4.48028500957065,0.8198506548888405,1,44.40930694976028,4.096421590749971,1,0,Delta,101.1943703623754
5,10.475815086759077,0.5044882498779393,54,28.310067577300394,6.523993497753779,0,0,Beta,80.43855642003399
3,19.761847360692897,0.48757824057443905,66,56.116800794152006,7.657896988224573,1,1,Beta,85.08159423256201
3,14.580125992906911,0.4136603805383735,76,62.46532366484233,7.9003493421304505,0,0,Delta,83.44831124478553
5,5.563963573938922,0.40273396843629566,46,56.0987429968393,5.838844787054232,0,0,Beta,99.12724471674042
1,6.50663567068683,0.7217697760645813,14,53.57474795167478,8.201505360182066,1,0,Beta,78.84615764699657
2,8.381088763910185,0.29768256105882673,22,49.628322054181716,9.54120420391674,1,1,Gamma,92.79452123206367
4,14.017664510935745,0.916959911163615,64,70.73457017473416,6.3262939204013255,0,0,Beta,100.13130623743635
6,6.71405196332325,0.17018979886926472,28,59.2143798268423,7.961393649137669,1,1,Beta,123.91684830736769
5,7.239074324209865,0.25845786080065386,12,61.84830863064002,4.743599551620063,1,0,Alpha,99.24511295164938
5,13.538997734059619,0.13170933172433885,46,45.427145703190526,4.177414067305007,0,0,Gamma,89.97838081912634
2,13.458610281900587,0.24505715453788093,27,50.693674899779566,7.78231553029178,0,0,Beta,79.17852349788963
2,8.504741358442207,0.4110935231092463,47,62.45696841971921,6.9852536947344745,1,1,Gamma,85.04171543311698
2,5.5289463425088305,0.7194617856284432,75,44.91873245767784,7.2050353316560765,0,0,Beta,69.62229520957737
5,3.8010207069491724,0.20230141851037983,20,41.110515367827276,6.1091988562722275,1,1,Delta,101.22830893496445
4,7.204039492359583,0.3021543450491678,116,55.062734974569814,6.514484626795757,0,1,Beta,90.42234989629421
2,1.0778843909138835,0.24279780992858505,16,78.01456158799589,8.061350098537185,0,0,Gamma,101.88167206129472
5,12.999279527639661,0.19336803971164138,119,62.864276673913956,9.331981099872568,1,1,Beta,107.82647682500472
4,7.4798772007817655,0.14754417269640396,44,81.89399262341608,6.623275750947429,0,1,Gamma,106.8472087309828
6,11.925174656980554,0.3123586285454318,32,58.027160193016286,4.6154760724216235,1,1,Alpha,112.59975458568181
4,17.473299550405336,0.1065395501072672,85,55.349019587127145,8.711479951491995,0,1,Beta,86.95775121956409
1,14.691982828531456,0.32184857452249427,18,39.11643922967039,7.771051423561343,0,1,Gamma,59.08177051797961
6,5.395460648212037,0.3050044724513414,75,51.35663180456695,7.882351481582389,0,1,Alpha,118.0286551397998
2,13.476995945906776,0.20297952251185788,62,81.52775605747983,7.18260290118733,1,0,Beta,87.74454145703054
1,14.631428110065748,0.1642210090948513,100,64.91325408752284,10.0,0,1,Delta,80.03400240769362
5,7.014573927615631,0.1312587951662,53,70.99681653359457,7.033725345566496,1,0,Alpha,115.7520770991868
3,6.186812307711983,0.9257019601677667,28,70.57646748228973,7.648139771695281,0,1,Beta,102.04233207074694
4,9.561232410645834,0.13463562300368523,46,59.8568184004615,4.332627125188853,0,1,Gamma,92.4863209032919
1,3.5943066019352736,0.7669155528447636,14,56.92791020154649,6.11712496402509,1,0,Beta,73.13120245575419
5,15.882939797206213,0.4317532026797809,92,61.787753597728845,5.966208927043699,0,1,Alpha,98.8118055974638
3,0.5,0.24209802303574005,18,70.06953135850195,6.886372156475525,1,0,Beta,96.64671300981061
6,5.572770337031758,0.15043170183014393,85,66.86799320261777,7.4158538928333595,0,1,Beta,118.7617570343138
4,8.921739343963328,0.5629840948882694,46,67.37958317650398,5.878537179772015,1,1,Delta,96.13203983497885
6,9.091651634677268,0.8502632411654554,67,62.312162631302144,9.352731411818988,1,1,Gamma,128.48021195990262
5,10.664496692570497,0.17197354101915885,49,48.45099121963875,5.436099390903543,1,0,Gamma,99.53556962890502
6,11.085794274699346,0.25176803195129965,74,56.07606868817493,6.29729269163677,1,0,Beta,103.42004169745925
1,9.145551941498207,0.5660766753579239,91,45.878203857116134,7.262079760387715,1,1,Gamma,70.1459901705923
5,14.547545275079766,0.36842062752080473,70,75.06986798342649,5.1760924661851035,0,1,Gamma,106.37940752304812
4,1.4424953214512222,0.9999765739680858,64,28.469341236427603,7.727581255131417,0,1,Alpha,84.66226311266821
3,9.999341944332157,0.2139342252856602,81,56.73204126898546,7.814736881490405,0,0,Gamma,86.9626819263456
2,7.141662353138409,0.417018257579178,55,95.8081730285725,6.518642839693398,1,0,Delta,104.60920807377053
4,10.530053740573946,0.1421948779981938,111,54.876981746434424,9.6024381935024,0,1,Gamma,94.77887190116412
2,10.883039351785115,1.0592223833555743,12,42.97823067290863,7.042835494758621,0,0,Delta,62.36866315615344
2,6.352684494020844,0.1943286487762386,113,59.730676354328004,7.322073689116753,1,1,Alpha,90.2666524109918
6,7.43620401385803,0.08007591013039914,29,79.34064546218299,5.5832158583243885,1,0,Beta,122.27779905404557
5,13.170346893007377,0.2793029028568565,117,57.59324373360923,4.582752866819931,0,1,Beta,96.3125933350304
4,11.396225074603942,0.27702199470830513,72,69.20023201047275,6.044290890523456,1,0,Alpha,102.54948059937898
5,7.279006253590088,0.9506045841267938,103,61.499294834198444,6.477900351351451,1,0,Gamma,99.91032651205222
2,18.15956383736777,0.2457865537853789,5,54.406904071486906,6.290345400722108,0,1,Beta,69.35249929371804
5,19.236710593980327,0.2989179235399397,13,107.25431792356859,8.005218068312109,1,0,Beta,133.7068423320195
2,4.1501500841585806,0.43001435941989885,16,61.06725956457939,3.5852886291612127,0,0,Gamma,79.43355059275912
3,11.207179841201373,0.7801745594778533,54,51.94263391063921,5.339818627013567,1,0,Gamma,79.59127320746377
1,20.035977742529568,0.2899816109156988,3,52.65025005338226,4.3699517266698376,1,0,Alpha,57.287135634974675
3,13.13559451673957,0.5619663738715568,94,65.70861747657027,8.807907056257346,1,1,Alpha,102.34473993701972
3,10.884240571650185,0.41100526795330444,107,66.13826100880857,6.136829247723092,1,0,Gamma,88.9104142316791
3,9.167772666562268,0.25214746076198674,36,71.58017419622688,6.207197178321479,0,1,Gamma,97.53644379959123
3,7.835222856493118,0.3155407848585989,33,62.11716049526809,5.38504222684376,1,0,Alpha,98.20181619889814
1,9.149941189521057,0.3064208875188012,73,38.52572745070293,8.18861067238241,0,1,Alpha,61.75338219270251
3,7.797082350367449,0.17384089729545837,104,67.97882936945734,6.35179166476377,1,0,Beta,94.21015325409391
6,12.979633434232136,0.6238835495542528,7,55.3655499160687,7.23971547856019,0,0,Alpha,106.61314775475276
3,8.407385389234234,0.13115543248562328,62,55.70849754499793,4.078561791419858,0,0,Delta,71.9286515934433
4,8.23539395195977,0.6081713284670605,25,37.75634327791865,8.569887399565213,1,1,Alpha,104.2812356059208
1,5.1913572526836775,0.5340058940557599,60,51.39712888880622,7.482294996367468,0,0,Delta,70.10472451920324
3,9.801640502478786,0.2848394602344923,48,49.097426785565446,7.702549508084221,0,0,Gamma,72.56954182818932
6,6.423513306243987,0.19027847756321645,47,59.45304235419631,8.661885745527808,1,0,Beta,123.43142001393747
4,9.276999325083624,0.2629332578621905,9,38.198714307321026,6.658954162714807,0,1,Gamma,81.82418415415712
1,14.167262210886129,0.3999822110640785,107,60.75984438926061,6.695617874519632,0,0,Gamma,69.73452513760076
5,11.463699545244506,0.4704032674173113,51,61.86503986173963,7.936089434941063,1,1,Alpha,113.7757253174642
5,12.018901179141723,0.3577758443174727,108,43.20348222445456,7.528144834880618,1,0,Beta,93.97486617669807
3,11.424363599031214,0.5462283330175142,28,50.63015450552812,6.587098055726902,1,0,Alpha,86.00978459545347
1,10.236702920765973,0.21557190844541385,101,47.13669654688126,6.992190408756317,0,1,Alpha,69.07768619875343
5,9.490687077313481,0.3467143070063102,103,73.61421738596724,6.223738974537505,0,1,Delta,107.57002325658578
2,8.768775136393334,0.11753636704472183,93,22.076041517396852,7.932838675180081,0,1,Gamma,58.97823099474545
6,13.036468035332287,0.4762444506928771,38,54.85012691208752,8.239875605202045,1,1,Gamma,112.47078890689882
3,5.663040762847005,0.33018761729204915,81,35.09209871636972,6.938371869568527,0,0,Alpha,78.88042610338042
3,15.362890344902176,0.23472409784386933,46,53.52492602963099,9.565261307921874,0,0,Beta,80.68668180467162
5,10.13631225073927,0.604668715405797,116,72.70111254605456,4.7747661488473865,1,0,Gamma,104.6687159441685
1,7.005198437690504,0.4560812476252914,96,50.540830809018885,6.604404649346067,0,0,Beta,64.62406146282474
1,8.043415683839948,0.0555852975612043,50,62.07582913235803,9.331216962065598,0,0,Beta,78.09543777831747
5,7.292038395247554,0.30848870435500736,67,47.32837784624809,6.340709897391565,1,0,Gamma,100.82297142957631
6,10.640825996112165,0.12580598025637357,110,89.09223910867546,4.687832722824112,1,1,Alpha,124.6919910581256
6,7.128627822046767,0.5712067359944153,6,73.69794493628591,8.889277489175564,1,1,Beta,130.93275754949653
1,14.568524795134946,1.3410392777187394,25,76.90787079727652,7.69749155968708,1,0,Alpha,79.3909676416671
1,6.873444029543027,0.2206626738021348,26,40.077278469888896,5.257207789999823,0,0,Beta,61.56533500270704
3,0.9099122783433042,0.3149779922409952,3,43.48381693861728,8.019532751513294,1,0,Beta,88.94593158589592
5,7.07600602909642,0.25907954410309286,73,76.19636321385175,5.497772063424855,1,0,Beta,115.24110274054541
6,1.9659153068013708,0.37175801537849656,82,57.084477288076044,5.052314908898078,0,0,Gamma,109.74243067682966
5,9.840524597709374,0.4434054942766936,24,56.13116923107392,6.719346111037999,0,1,Gamma,94.3526561602364
3,14.236631913485247,0.6520176557337902,89,65.00674968454112,6.258279140882352,0,1,Gamma,86.53440034282268
6,12.591039201062694,0.16655115147135158,30,41.17234473077328,5.392691474176589,1,0,Gamma,94.08541814518536
2,4.64964198021103,0.7733534325928587,105,71.59300284417698,6.420058459809552,1,0,Beta,88.1179379711387
1,6.950978873728003,0.1722327854136307,75,60.27485944023605,5.523635190691891,0,1,Alpha,74.67758180652417
3,17.11453414226674,0.3556718366644141,57,67.18860218335433,7.017338675562117,0,1,Gamma,91.11307487728573
1,11.274045634937336,0.6035936838627234,59,49.940789731751146,6.900902011522416,0,0,Alpha,68.56776983038593
5,10.016474770536234,0.4620506522703862,22,67.69844792818893,7.978878194842405,1,0,Beta,122.34553911854393
6,14.22425024477423,0.1715046387575409,33,49.42677555826474,6.295268725615346,0,0,Beta,102.59101519655623
1,19.810964501720633,0.19767042208393354,39,74.31570895356879,5.064599402943195,1,1,Alpha,75.86391779418022
1,15.186293110318955,0.22823064929875714,67,76.94469280656561,5.081887726903148,1,0,Alpha,76.82901987933471
2,10.557661019082316,0.2920875862804452,57,73.67828427397208,6.588511917062551,1,0,Gamma,90.87061741338336
2,11.418752703939294,0.5993988450117479,76,67.7469549881985,9.089424561063167,1,0,Gamma,95.00652287528676
4,12.468319164392868,0.13874925961178952,95,69.50724381902148,8.124600302982653,0,1,Beta,105.74158286860886
4,7.5492060139595045,0.39852737132249455,5,19.411089073702712,6.0337551666109945,1,1,Beta,75.41638613375129
6,5.765122109130239,0.4343013892172115,99,72.5232630864916,8.255940372096912,1,0,Gamma,125.64868462239181
3,10.209796333957522,0.4210402826152965,33,55.88940209348718,5.305933657338789,0,1,Beta,85.30658817901605
6,6.211155082147518,0.39843289084989625,14,61.4241748967374,8.356104432792028,1,0,Beta,122.44510033500308
5,9.754150323859726,0.7490053690436368,37,55.74440786521118,6.396434650897213,1,0,Beta,98.81633378152257
6,10.384492159968362,0.4036064562480889,92,39.13294479597914,8.012866030540243,1,0,Gamma,89.03048941177387
2,19.364149287531745,0.5036748020135273,105,51.9204994950862,7.80787190996054,1,0,Gamma,66.57841424153426
3,6.595800021373733,0.4223706229100509,91,69.87802232733301,6.544895492009413,1,0,Beta,101.63288787520949
6,9.512844272116261,0.8832629771398419,7,81.26054387473609,7.394135527606605,1,1,Gamma,130.28151335094174
5,9.342788441661869,0.09633892427764466,13,50.6561661074236,5.436354060865477,1,1,Alpha,94.95112506978275
2,11.749242133501323,0.650031241287376,42,46.44042772944688,6.830619789561613,0,1,Alpha,73.7264101313439
6,14.18689732633449,0.2575301535543884,2,81.7764342976215,8.454845275977938,1,0,Gamma,119.40451668178375
5,8.03806599349338,0.2545061912280216,24,46.76146058392497,10.0,0,1,Alpha,118.66720616606553
1,6.714591879579874,0.16835405516922966,31,91.10453941592749,7.9214484866192745,1,0,Beta,100.07097742584949
1,3.4371575362733795,0.09815403183507254,83,60.7597296418253,7.058079726001297,0,0,Gamma,69.00057600875492
2,6.295182012788613,0.2395155568916253,73,46.74886447654908,5.513093321327159,1,1,Alpha,82.53341150160803
3,12.145763338306377,0.1994132477273576,97,74.7650641062238,8.421724638871131,0,0,Gamma,91.41250058516954
1,10.182588167292812,0.4051509309352193,4,85.4002329942698,4.609369567423605,0,1,Alpha,89.85415044264336
1,5.938264020375365,0.12451146440251692,7,38.47878606939224,5.807965352291882,1,0,Beta,64.51233955020038
1,8.50893009406057,0.7110360890755951,86,83.38443132877765,7.437772889866071,1,1,Gamma,83.96262031103711
2,10.125891791161061,0.3545734738167795,103,55.77892213944817,5.242640773795666,0,0,Gamma,72.41066720638011
3,12.014715726435721,0.25956669006629995,77,82.29494344396316,9.097639853377839,0,1,Gamma,98.06384388699824
2,7.626422588645896,0.19678293519886067,83,54.29303351282279,8.469730578620327,0,0,Beta,86.74163384827331
3,8.998239769368503,0.18781004361283277,116,36.34210262296497,6.137302803553093,0,0,Beta,70.95053848498912
5,2.7262610666391636,0.15288759530952942,26,67.52950667557855,6.155496698251031,0,0,Alpha,109.85588810249838
2,5.394456791048226,0.2172695707380617,88,73.89867147567172,5.083420715958491,0,1,Alpha,82.45855485771237
3,16.47086263271538,0.3022896089587273,109,91.4394428766811,4.968577659968284,1,1,Gamma,107.52062768038039
5,1.2474373092206186,0.27078826602387157,108,85.8539659504365,7.556821195645345,0,0,Alpha,133.6026459201567
1,8.648789789463892,0.12890330565119265,35,70.42863089187888,7.8110028246023875,0,1,Delta,74.66143130599579
6,10.87679291737702,0.2567899240179802,5,56.43439052063449,7.428798798310725,1,1,Alpha,127.2849699827253
6,8.502603018691852,0.1762397933209707,94,52.19022553984175,7.3085989812476315,1,1,Gamma,112.89000927358983
2,6.767369906538409,0.33151882323482434,16,55.576905816871005,6.14854579246968,0,1,Beta,79.99104813301318
6,9.755685870450671,0.9220010884659103,9,47.53601659796054,7.4413926619033335,1,1,Beta,110.42083459041734
2,9.980138393990883,0.43824095971831045,71,55.88171954092127,4.868102023304651,0,1,Gamma,70.85184131343766
6,9.6715303802724,0.24960591039669155,55,21.832088641858604,6.94697255812979,0,1,Alpha,100.33039429504187
4,2.489151515391537,0.11361611741739092,87,62.68302098939386,9.005644532331432,0,1,Gamma,108.03288252810721
2,9.410385488178415,0.12888502060609225,61,59.56597350918557,8.793652288157674,1,0,Gamma,76.95900808132549
1,6.579549238833776,0.1094777446831447,23,98.48811583289451,6.284641935611364,1,0,Beta,110.37756151512458
3,7.809056500745842,0.46560440487871607,107,71.38111486253145,6.466108553756001,0,0,Beta,96.58405912423291
5,10.907899053365814,0.19032129474394768,53,52.796696466516956,8.871094481280343,0,0,Beta,98.0138402168905
2,12.562915001922267,0.31272225564873446,100,68.47101586411996,9.446763516827186,1,0,Delta,84.54677236985788
4,13.587109336967494,0.2073787371273685,77,41.61350824073416,4.833321235473277,0,1,Beta,75.41486116173354
1,8.014347772084447,0.31813416747705076,66,50.95962139107571,6.336453853307968,1,0,Alpha,71.26244705335607
3,13.69601110688047,0.6983787361322198,33,31.98607930251998,7.264716514900808,1,0,Beta,73.28935594537997
1,14.694910130495966,0.19969430449542167,7,81.54389284303198,8.647767157818494,0,0,Delta,83.65666278325693
6,14.546551698184238,0.24547180059541046,8,68.90009955313022,5.758366507863963,0,0,Delta,105.69456770052733
4,15.559071755245734,0.1856659204598728,52,42.36623584298811,7.838402426956442,0,0,Beta,79.62463666516697
6,9.417269976324352,0.5090265728061005,57,59.09268629013146,6.513873183255695,1,1,Beta,119.68165304519047
1,9.30347233970695,0.16276785204105834,45,74.24652297056679,10.0,1,0,Gamma,88.96198890638055
2,13.300203117577395,0.15262216117788022,102,67.4266287232128,7.540387739627277,1,0,Beta,95.97339214097094
2,4.533902739487869,0.13099478321725555,119,65.73415555290956,6.74689259563468,1,0,Gamma,82.6554762892608
4,10.837716189073364,0.12936930845945258,11,47.132367233885105,6.465427234026867,0,1,Gamma,92.46031327571258
6,7.877764031320343,0.3995312089519221,82,50.4413234447681,8.420046621461225,1,1,Gamma,113.6620825415299
4,8.524843796554368,1.4070214343461471,88,61.42728523275084,7.890963080104724,0,0,Delta,87.6682720566226
3,3.0339422084056853,0.1657580987547834,49,73.80383269045936,5.414593609990458,1,1,Beta,110.49509514568557
6,6.4378227767871685,0.533086005848723,47,47.56699669097901,7.241638273381334,0,0,Delta,102.99582176017621
2,9.91802428217154,0.3501702637262182,44,43.17899949439418,5.054804018088069,1,1,Gamma,65.39051975529523
1,13.553812696374434,0.15548383002440508,49,77.16044880610907,5.874193328704594,0,1,Alpha,80.84955437046891
5,13.960106357632203,0.2551203893808051,92,46.045315013382535,5.117035837602425,0,0,Beta,91.96754050742543
6,9.678694100016354,0.2619111367658626,107,76.1574255452971,5.073192370047094,1,1,Gamma,114.2871342281373
2,9.24284657108412,0.19900583462293994,12,63.645822929541296,5.971464747256445,1,0,Beta,91.52591734578625
2,6.677283251934641,0.9592189918649259,17,73.21570985520997,5.559231113970369,1,0,Alpha,94.31245311622504
4,11.609425987904556,0.09597453896609422,98,86.16570290211246,7.678958862922097,0,1,Beta,112.56771247914338
5,9.009687997969847,0.3785609718042741,16,70.32995312309181,8.056989439985612,0,0,Gamma,117.86871415938865
2,12.423538156596017,0.36748039392374177,80,71.64047840951376,6.601164660143289,1,1,Alpha,99.31566857347187
5,17.006747216503847,0.21272187473479165,8,46.2324731259502,5.363813450065976,0,1,Alpha,96.02876533288482
4,9.870500170952745,0.32946067463215384,52,49.57221478139601,8.067623798099271,1,1,Gamma,96.69604561309727
5,4.010582103303713,0.509952844765617,5,69.65919784962077,4.091757587329701,0,1,Delta,115.21142742083924
4,6.55659822788461,0.33010023812986683,85,83.01391238042999,4.2221365088523815,0,1,Gamma,112.32006668286859
3,4.167410234653531,0.3868938912067767,67,80.88153108821183,7.959756126007117,1,1,Gamma,105.44376238058102
4,5.211561242340086,0.4564606235109482,48,94.74998165466252,7.85957147115851,1,1,Gamma,124.5058942523396
6,15.221082893941873,0.08898979362027662,83,64.66336158955582,8.307165047422895,1,1,Beta,118.79606848731268
3,10.906638293833932,0.7312695653813013,18,63.04175636936057,6.633910213770916,1,1,Gamma,89.87909694386504
6,3.919302273696963,1.1817334454214985,76,75.09302781742775,5.163986326761729,0,0,Gamma,108.48714346780909
5,12.614528664120487,0.5425239930255914,50,60.28370559406325,6.221209286724468,0,0,Alpha,105.5811001675621
2,15.041499496315529,0.5533297178304349,50,59.06297455768134,7.73431546025743,0,1,Alpha,81.41413776730825
6,8.560501770256552,0.1293868938057488,7,44.28952647056008,5.859615213075013,1,1,Gamma,107.41658046758789
3,7.296036643452456,0.28053493365676907,101,74.86830214622147,5.950118688809594,0,1,Beta,104.03225532110558
2,8.650489150060203,0.18503203854300604,11,43.9200334290462,4.976551466972664,0,1,Delta,64.2194747388403
2,11.138426041016686,0.21175685853389434,37,67.68390137712862,5.301151815387499,0,1,Beta,82.93893475642444
1,12.559880601025483,0.5380639527405211,53,38.71238635565652,8.122693731739542,1,0,Beta,63.346118911693125
3,14.728867352160934,0.1859383052780845,86,76.445049196012,7.576274912021652,1,0,Alpha,98.26549203871305
1,14.849912823652662,0.27857700029599336,99,44.567882650985425,5.304327574014042,0,0,Alpha,55.296195043534254
4,14.741615392907914,0.09583297631494796,12,72.65223268355145,5.4185897264970215,1,0,Alpha,107.46802129215202
6,15.447685727120291,0.2738816497446839,25,36.1599679682373,6.146987120081889,1,0,Beta,95.90514137878347
6,12.645551159201414,0.3179090497870805,45,53.40275936844273,7.707901113403827,0,1,Delta,112.4588606179089
6,3.8763735826720565,0.1973307301060837,60,77.67518104955938,5.294526733032881,0,0,Alpha,121.31766684709824
2,9.476143081945526,0.195551388041893,16,47.91981570579759,6.700293753839496,1,0,Alpha,79.93262804160835
2,11.255682050493537,0.9341238307768562,117,61.007865163730884,3.9216767439851594,0,0,Gamma,59.85020404126177
5,8.4674949399692,0.14575231485028198,34,52.823535056689096,5.169825246032933,1,0,Alpha,102.38542394561959
6,13.64504341960788,0.1603541895356545,99,25.35854554960644,7.528963100932509,1,1,Alpha,93.51724768025316
5,8.55914411125798,0.18536910393474182,92,64.62088618301857,8.1998473098277,1,0,Gamma,117.10458333336629
2,6.29701188014516,0.618345085598196,108,66.48387749339757,5.311645323427279,0,1,Alpha,87.81612113755766
5,15.777195997756248,1.0628196953432707,108,43.3834163612366,5.849931492680228,0,1,Beta,88.1859592524425
4,12.664017239225352,0.3676240416600737,81,68.60529445034352,8.059331738053332,1,1,Gamma,113.00016548000274
3,10.877015136801523,0.1958530179358307,37,48.06457343961979,6.388963804956616,0,0,Gamma,84.05751962452653
3,13.70683636583936,0.2330180369327365,71,44.9490469303982,6.17644105185734,0,1,Delta,75.96101991117469
4,14.250136957341542,0.5705738846310732,22,60.102803251234214,7.667338676676959,0,1,Beta,93.59438920887177
6,11.364143243890783,0.1743586790997169,70,49.778775838818675,7.213327885517658,0,0,Alpha,100.08073474608403
5,0.5,0.7201958978250269,25,94.38650407370693,8.501104269899017,0,1,Alpha,138.18234752481504
1,7.297642197329115,0.7046506791943179,72,36.67617552596397,8.05450775678931,1,1,Beta,64.41818995481447
5,8.173683481686764,0.3141529873348406,89,71.07660018346542,6.128528677394558,0,1,Beta,108.12826223685818
2,6.06319641954746,0.44382629595973405,56,74.83360960692943,6.7711484493111875,0,0,Alpha,90.66955924349315
3,10.794709735681261,0.472294554780284,93,30.310933123134642,6.854095817689281,0,1,Alpha,64.00210402440793
4,14.768808531405366,0.7653102817689577,43,34.01273803484754,5.032097493191731,1,0,Beta,81.52417329302826
6,8.060377659171726,0.16027390050234439,64,68.43586339766277,5.570214023692459,0,1,Alpha,114.44220900441603
1,5.460669321316506,0.6118444412823896,29,52.7773234846659,8.305010899425588,1,0,Beta,73.19473267249055
4,18.112139243641998,0.24047556366450543,44,65.75344278793249,4.7078352219357456,0,0,Beta,91.41674480496161
2,8.194249575609867,0.19001417769744244,8,77.09170603516357,8.337426699341814,1,1,Gamma,92.38419424373382
6,5.068140301146996,0.3203322499027689,112,54.41777691996137,7.340494405639981,0,1,Beta,117.6420504839214
3,10.950708998473836,0.2648460482131128,44,44.04051463680472,6.744241150477001,1,1,Gamma,85.82076917453193
6,11.702730326358136,0.16654399220269825,81,19.058384530558214,7.696186047759802,0,0,Beta,85.50139435173098
6,7.179799641277306,0.11550999027411885,92,63.068995513434935,7.609236132173462,0,1,Alpha,115.9682264157573
1,13.161814298353065,0.1711428076177031,69,46.07076540871688,8.639051456965023,0,0,Delta,58.341574692006134
5,8.050722246853304,0.7199412521030537,66,64.70077936312995,6.37743412311675,1,1,Gamma,100.09765967918315
5,6.308196338438445,0.977792012292391,96,63.474335609685305,6.619208495380359,1,0,Gamma,111.98842086419643
5,10.714363474099436,0.44488914848061484,20,39.23298305481377,6.594803398887686,0,0,Alpha,92.36396747344574
6,13.0830759084998,0.6135799404406423,12,85.85813827108517,9.585642948622452,0,1,Delta,126.01880243076883
5,7.464594035221202,0.22088793680407567,97,76.24887443197564,8.269469150389538,0,1,Beta,115.32610063454153
